order_number,order_line_number,order_date,expected_receiving_date,shipping_date,order_status,customer_id,employee_id,office_id,product_number,product_name,product_category,unit_price,quantity,sales_amount,shipping_days
10358,2,2004-12-10,2004-12-16,2004-12-16,Shipped,148,1143,6,S12_4473,1957 Chevy Pickup,Trucks and Buses,98.36,9,885.24,6
10358,3,2004-12-10,2004-12-16,2004-12-16,Shipped,148,1143,6,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,142.45,10,1424.50,6
10358,4,2004-12-10,2004-12-16,2004-12-16,Shipped,148,1143,6,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,99.41,11,1093.51,6
10358,5,2004-12-10,2004-12-16,2004-12-16,Shipped,148,1143,6,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,137.17,12,1646.04,6
10358,6,2004-12-10,2004-12-16,2004-12-16,Shipped,148,1143,6,S18_4027,1970 Triumph Spitfire,Classic Cars,117.77,13,1531.01,6
10358,7,2004-12-10,2004-12-16,2004-12-16,Shipped,148,1143,6,S18_4668,1939 Cadillac Limousine,Vintage Cars,46.29,8,370.32,6
10358,8,2004-12-10,2004-12-16,2004-12-16,Shipped,148,1143,6,S24_1444,1970 Dodge Coronet,Classic Cars,56.07,14,784.98,6
10358,9,2004-12-10,2004-12-16,2004-12-16,Shipped,148,1143,6,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,127.79,7,894.53,6
10358,10,2004-12-10,2004-12-16,2004-12-16,Shipped,148,1143,6,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,33.59,4,134.36,6
10358,11,2004-12-10,2004-12-16,2004-12-16,Shipped,148,1143,6,S24_4258,1936 Chrysler Airflow,Vintage Cars,88.62,6,531.72,6
10358,12,2004-12-10,2004-12-16,2004-12-16,Shipped,148,1143,6,S32_1268,1980�s GM Manhattan Express,Trucks and Buses,82.83,1,82.83,6
10358,13,2004-12-10,2004-12-16,2004-12-16,Shipped,148,1143,6,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,51.71,2,103.42,6
10358,14,2004-12-10,2004-12-16,2004-12-16,Shipped,148,1143,6,S700_2824,1982 Camaro Z28,Classic Cars,85.98,3,257.94,6
10359,1,2004-12-15,2004-12-23,2004-12-18,Shipped,151,1165,7,S10_4757,1972 Alfa Romeo GTA,Classic Cars,122.40,6,734.40,3
10359,2,2004-12-15,2004-12-23,2004-12-18,Shipped,151,1165,7,S12_1108,2001 Ferrari Enzo,Classic Cars,180.79,8,1446.32,3
10359,3,2004-12-15,2004-12-23,2004-12-18,Shipped,151,1165,7,S12_3891,1969 Ford Falcon,Classic Cars,162.64,5,813.20,3
10359,4,2004-12-15,2004-12-23,2004-12-18,Shipped,151,1165,7,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,108.82,7,761.74,3
10359,5,2004-12-15,2004-12-23,2004-12-18,Shipped,151,1165,7,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,45.45,3,136.35,3
10359,6,2004-12-15,2004-12-23,2004-12-18,Shipped,151,1165,7,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,62.14,1,62.14,3
10359,7,2004-12-15,2004-12-23,2004-12-18,Shipped,151,1165,7,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,99.55,2,199.10,3
10359,8,2004-12-15,2004-12-23,2004-12-18,Shipped,151,1165,7,S50_1514,1962 City of Detroit Streetcar,Trains,47.45,4,189.80,3
10360,1,2004-12-16,2004-12-22,2004-12-18,Shipped,157,1166,1,S18_1662,1980s Black Hawk Helicopter,Planes,126.15,12,1513.80,2
10360,2,2004-12-16,2004-12-22,2004-12-18,Shipped,157,1166,1,S18_2581,P-51-D Mustang,Planes,68.43,13,889.59,2
10360,3,2004-12-16,2004-12-22,2004-12-18,Shipped,157,1166,1,S18_3029,1999 Yamaha Speed Boat,Ships,71.40,14,999.60,2
10360,4,2004-12-16,2004-12-22,2004-12-18,Shipped,157,1166,1,S18_3140,1903 Ford Model A,Vintage Cars,122.93,8,983.44,2
10360,5,2004-12-16,2004-12-22,2004-12-18,Shipped,157,1166,1,S18_3259,Collectable Wooden Train,Trains,94.79,18,1706.22,2
10360,6,2004-12-16,2004-12-22,2004-12-18,Shipped,157,1166,1,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,101.64,15,1524.60,2
10360,7,2004-12-16,2004-12-22,2004-12-18,Shipped,157,1166,1,S18_4522,1904 Buick Runabout,Vintage Cars,76.36,1,76.36,2
10360,8,2004-12-16,2004-12-22,2004-12-18,Shipped,157,1166,1,S24_1785,1928 British Royal Navy Airplane,Planes,106.14,17,1804.38,2
10360,9,2004-12-16,2004-12-22,2004-12-18,Shipped,157,1166,1,S24_2011,18th century schooner,Ships,100.77,2,201.54,2
10360,10,2004-12-16,2004-12-22,2004-12-18,Shipped,157,1166,1,S24_2841,1900s Vintage Bi-Plane,Planes,55.49,16,887.84,2
10360,11,2004-12-16,2004-12-22,2004-12-18,Shipped,157,1166,1,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,70.81,3,212.43,2
10360,12,2004-12-16,2004-12-22,2004-12-18,Shipped,157,1166,1,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,78.83,4,315.32,2
10360,13,2004-12-16,2004-12-22,2004-12-18,Shipped,157,1166,1,S700_1138,The Schooner Bluenose,Ships,64.67,5,323.35,2
10360,14,2004-12-16,2004-12-22,2004-12-18,Shipped,157,1166,1,S700_1938,The Mayflower,Ships,86.61,6,519.66,2
10360,15,2004-12-16,2004-12-22,2004-12-18,Shipped,157,1166,1,S700_2610,The USS Constitution Ship,Ships,70.11,7,490.77,2
10360,16,2004-12-16,2004-12-22,2004-12-18,Shipped,157,1166,1,S700_3505,The Titanic,Ships,83.14,9,748.26,2
10360,17,2004-12-16,2004-12-22,2004-12-18,Shipped,157,1166,1,S700_3962,The Queen Mary,Ships,92.36,10,923.60,2
10360,18,2004-12-16,2004-12-22,2004-12-18,Shipped,157,1166,1,S72_3212,Pont Yacht,Ships,54.05,11,594.55,2
10361,1,2004-12-17,2004-12-24,2004-12-20,Shipped,161,1188,2,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,92.83,13,1206.79,3
10361,2,2004-12-17,2004-12-24,2004-12-20,Shipped,161,1188,2,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,114.18,8,913.44,3
10361,3,2004-12-17,2004-12-24,2004-12-20,Shipped,161,1188,2,S24_3420,1937 Horch 930V Limousine,Vintage Cars,62.46,6,374.76,3
10361,4,2004-12-17,2004-12-24,2004-12-20,Shipped,161,1188,2,S24_3949,Corsair F4U ( Bird Cage),Planes,61.42,7,429.94,3
10361,5,2004-12-17,2004-12-24,2004-12-20,Shipped,161,1188,2,S24_4278,1900s Vintage Tri-Plane,Planes,68.83,1,68.83,3
10361,6,2004-12-17,2004-12-24,2004-12-20,Shipped,161,1188,2,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,56.41,2,112.82,3
10361,7,2004-12-17,2004-12-24,2004-12-20,Shipped,161,1188,2,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,35.78,3,107.34,3
10361,8,2004-12-17,2004-12-24,2004-12-20,Shipped,161,1188,2,S700_1691,American Airlines: B767-300,Planes,88.60,4,354.40,3
10361,9,2004-12-17,2004-12-24,2004-12-20,Shipped,161,1188,2,S700_2047,HMS Bounty,Ships,85.99,14,1203.86,3
10361,10,2004-12-17,2004-12-24,2004-12-20,Shipped,161,1188,2,S700_2466,America West Airlines B757-200,Planes,91.74,9,825.66,3
10361,11,2004-12-17,2004-12-24,2004-12-20,Shipped,161,1188,2,S700_2834,ATA: B757-300,Planes,107.97,5,539.85,3
10361,12,2004-12-17,2004-12-24,2004-12-20,Shipped,161,1188,2,S700_3167,F/A 18 Hornet 1/72,Planes,76.80,10,768.00,3
10361,13,2004-12-17,2004-12-24,2004-12-20,Shipped,161,1188,2,S700_4002,American Airlines: MD-11S,Planes,62.19,11,684.09,3
10361,14,2004-12-17,2004-12-24,2004-12-20,Shipped,161,1188,2,S72_1253,Boeing X-32A JSF,Planes,47.67,12,572.04,3
10362,1,2005-01-05,2005-01-16,2005-01-10,Shipped,166,1216,3,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,182.04,4,728.16,5
10362,2,2005-01-05,2005-01-16,2005-01-10,Shipped,166,1216,3,S12_2823,2002 Suzuki XREO,Motorcycles,131.04,1,131.04,5
10362,3,2005-01-05,2005-01-16,2005-01-10,Shipped,166,1216,3,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,53.91,3,161.73,5
10362,4,2005-01-05,2005-01-16,2005-01-10,Shipped,166,1216,3,S24_1578,1997 BMW R 1100 S,Motorcycles,91.29,2,182.58,5
10363,1,2005-01-06,2005-01-12,2005-01-10,Shipped,167,1286,4,S12_1099,1968 Ford Mustang,Classic Cars,180.95,3,542.85,4
10363,2,2005-01-06,2005-01-12,2005-01-10,Shipped,167,1286,4,S12_3380,1968 Dodge Charger,Classic Cars,106.87,4,427.48,4
10363,3,2005-01-06,2005-01-12,2005-01-10,Shipped,167,1286,4,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,68.63,5,343.15,4
10363,4,2005-01-06,2005-01-12,2005-01-10,Shipped,167,1286,4,S12_4675,1969 Dodge Charger,Classic Cars,103.64,6,621.84,4
10363,5,2005-01-06,2005-01-12,2005-01-10,Shipped,167,1286,4,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,61.60,7,431.20,4
10363,6,2005-01-06,2005-01-12,2005-01-10,Shipped,167,1286,4,S18_3278,1969 Dodge Super Bee,Classic Cars,69.15,10,691.50,4
10363,7,2005-01-06,2005-01-12,2005-01-10,Shipped,167,1286,4,S18_3482,1976 Ford Gran Torino,Classic Cars,124.94,11,1374.34,4
10363,8,2005-01-06,2005-01-12,2005-01-10,Shipped,167,1286,4,S18_3782,1957 Vespa GS150,Motorcycles,52.22,12,626.64,4
10363,9,2005-01-06,2005-01-12,2005-01-10,Shipped,167,1286,4,S18_4721,1957 Corvette Convertible,Classic Cars,123.50,13,1605.50,4
10363,10,2005-01-06,2005-01-12,2005-01-10,Shipped,167,1286,4,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,70.08,8,560.64,4
10363,11,2005-01-06,2005-01-12,2005-01-10,Shipped,167,1286,4,S24_2360,1982 Ducati 900 Monster,Motorcycles,56.10,14,785.40,4
10363,12,2005-01-06,2005-01-12,2005-01-10,Shipped,167,1286,4,S24_3371,1971 Alpine Renault 1600s,Classic Cars,52.05,15,780.75,4
10363,13,2005-01-06,2005-01-12,2005-01-10,Shipped,167,1286,4,S24_3856,1956 Porsche 356A Coupe,Classic Cars,113.75,1,113.75,4
10363,14,2005-01-06,2005-01-12,2005-01-10,Shipped,167,1286,4,S24_4620,1961 Chevrolet Impala,Classic Cars,75.99,9,683.91,4
10363,15,2005-01-06,2005-01-12,2005-01-10,Shipped,167,1286,4,S32_1374,1997 BMW F650 ST,Motorcycles,92.90,2,185.80,4
10364,1,2005-01-06,2005-01-17,2005-01-09,Shipped,168,1323,5,S32_2206,1982 Ducati 996 R,Motorcycles,38.22,1,38.22,3
10365,1,2005-01-07,2005-01-18,2005-01-11,Shipped,169,1337,6,S18_1129,1993 Mazda RX-7,Classic Cars,116.06,1,116.06,4
10365,2,2005-01-07,2005-01-18,2005-01-11,Shipped,169,1337,6,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,82.66,3,247.98,4
10365,3,2005-01-07,2005-01-18,2005-01-11,Shipped,169,1337,6,S50_4713,2002 Yamaha YZR M1,Motorcycles,68.34,2,136.68,4
10366,1,2005-01-10,2005-01-19,2005-01-12,Shipped,171,1370,7,S18_1984,1995 Honda Civic,Classic Cars,116.65,3,349.95,2
10366,2,2005-01-10,2005-01-19,2005-01-12,Shipped,171,1370,7,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,105.60,2,211.20,2
10366,3,2005-01-10,2005-01-19,2005-01-12,Shipped,171,1370,7,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,154.10,1,154.10,2
10367,1,2005-01-12,2005-01-21,2005-01-16,Resolved,172,1401,1,S18_1589,1965 Aston Martin DB5,Classic Cars,105.77,1,105.77,4
10367,2,2005-01-12,2005-01-21,2005-01-16,Resolved,172,1401,1,S18_1749,1917 Grand Touring Sedan,Vintage Cars,144.50,3,433.50,4
10367,3,2005-01-12,2005-01-21,2005-01-16,Resolved,172,1401,1,S18_2248,1911 Ford Town Car,Vintage Cars,50.25,4,201.00,4
10367,4,2005-01-12,2005-01-21,2005-01-16,Resolved,172,1401,1,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,124.59,5,622.95,4
10367,5,2005-01-12,2005-01-21,2005-01-16,Resolved,172,1401,1,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,140.06,7,980.42,4
10367,6,2005-01-12,2005-01-21,2005-01-16,Resolved,172,1401,1,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,131.39,6,788.34,4
10367,7,2005-01-12,2005-01-21,2005-01-16,Resolved,172,1401,1,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,77.31,8,618.48,4
10367,8,2005-01-12,2005-01-21,2005-01-16,Resolved,172,1401,1,S18_4933,1957 Ford Thunderbird,Classic Cars,66.99,9,602.91,4
10367,9,2005-01-12,2005-01-21,2005-01-16,Resolved,172,1401,1,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,72.76,10,727.60,4
10367,10,2005-01-12,2005-01-21,2005-01-16,Resolved,172,1401,1,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,50.31,11,553.41,4
10367,11,2005-01-12,2005-01-21,2005-01-16,Resolved,172,1401,1,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,29.54,13,384.02,4
10367,12,2005-01-12,2005-01-21,2005-01-16,Resolved,172,1401,1,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,43.01,12,516.12,4
10367,13,2005-01-12,2005-01-21,2005-01-16,Resolved,172,1401,1,S24_2972,1982 Lamborghini Diablo,Classic Cars,36.25,2,72.50,4
10368,1,2005-01-19,2005-01-27,2005-01-24,Shipped,173,1501,2,S24_2766,1949 Jaguar XK 120,Classic Cars,73.60,2,147.20,5
10368,2,2005-01-19,2005-01-27,2005-01-24,Shipped,173,1501,2,S24_2887,1952 Citroen-15CV,Classic Cars,115.09,5,575.45,5
10368,3,2005-01-19,2005-01-27,2005-01-24,Shipped,173,1501,2,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,83.04,1,83.04,5
10368,4,2005-01-19,2005-01-27,2005-01-24,Shipped,173,1501,2,S24_3432,2002 Chevy Corvette,Classic Cars,93.16,4,372.64,5
10368,5,2005-01-19,2005-01-27,2005-01-24,Shipped,173,1501,2,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,36.52,3,109.56,5
10369,1,2005-01-20,2005-01-28,2005-01-24,Shipped,175,1504,3,S10_1949,1952 Alpine Renault 1300,Classic Cars,195.01,2,390.02,4
10369,2,2005-01-20,2005-01-28,2005-01-24,Shipped,175,1504,3,S18_1342,1937 Lincoln Berline,Vintage Cars,89.38,8,715.04,4
10369,3,2005-01-20,2005-01-28,2005-01-24,Shipped,175,1504,3,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,46.36,7,324.52,4
10369,4,2005-01-20,2005-01-28,2005-01-24,Shipped,175,1504,3,S18_2949,1913 Ford Model T Speedster,Vintage Cars,100.30,1,100.30,4
10369,5,2005-01-20,2005-01-28,2005-01-24,Shipped,175,1504,3,S18_2957,1934 Ford V8 Coupe,Vintage Cars,51.84,6,311.04,4
10369,6,2005-01-20,2005-01-28,2005-01-24,Shipped,175,1504,3,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,90.06,5,450.30,4
10369,7,2005-01-20,2005-01-28,2005-01-24,Shipped,175,1504,3,S18_3320,1917 Maxwell Touring Car,Vintage Cars,80.36,4,321.44,4
10369,8,2005-01-20,2005-01-28,2005-01-24,Shipped,175,1504,3,S24_4258,1936 Chrysler Airflow,Vintage Cars,93.49,3,280.47,4
10370,1,2005-01-20,2005-02-01,2005-01-25,Shipped,177,1611,4,S10_4962,1962 LanciaA Delta 16V,Classic Cars,128.53,4,514.12,5
10370,2,2005-01-20,2005-02-01,2005-01-25,Shipped,177,1611,4,S12_1666,1958 Setra Bus,Trucks and Buses,128.47,8,1027.76,5
10370,3,2005-01-20,2005-02-01,2005-01-25,Shipped,177,1611,4,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,100.34,1,100.34,5
10370,4,2005-01-20,2005-02-01,2005-01-25,Shipped,177,1611,4,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,101.87,5,509.35,5
10370,5,2005-01-20,2005-02-01,2005-01-25,Shipped,177,1611,4,S18_2432,1926 Ford Fire Engine,Trucks and Buses,60.16,7,421.12,5
10370,6,2005-01-20,2005-02-01,2005-01-25,Shipped,177,1611,4,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,167.65,9,1508.85,5
10370,7,2005-01-20,2005-02-01,2005-01-25,Shipped,177,1611,4,S18_4600,1940s Ford truck,Trucks and Buses,105.34,6,632.04,5
10370,8,2005-01-20,2005-02-01,2005-01-25,Shipped,177,1611,4,S18_4668,1939 Cadillac Limousine,Vintage Cars,41.76,2,83.52,5
10370,9,2005-01-20,2005-02-01,2005-01-25,Shipped,177,1611,4,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,63.99,3,191.97,5
10371,1,2005-01-23,2005-02-03,2005-01-25,Shipped,181,1612,5,S12_1108,2001 Ferrari Enzo,Classic Cars,178.71,6,1072.26,2
10371,2,2005-01-23,2005-02-03,2005-01-25,Shipped,181,1612,5,S12_4473,1957 Chevy Pickup,Trucks and Buses,104.28,4,417.12,2
10371,3,2005-01-23,2005-02-03,2005-01-25,Shipped,181,1612,5,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,160.46,7,1123.22,2
10371,4,2005-01-23,2005-02-03,2005-01-25,Shipped,181,1612,5,S24_1444,1970 Dodge Coronet,Classic Cars,53.75,12,645.00,2
10371,5,2005-01-23,2005-02-03,2005-01-25,Shipped,181,1612,5,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,126.51,5,632.55,2
10371,6,2005-01-23,2005-02-03,2005-01-25,Shipped,181,1612,5,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,35.01,8,280.08,2
10371,7,2005-01-23,2005-02-03,2005-01-25,Shipped,181,1612,5,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,95.81,9,862.29,2
10371,8,2005-01-23,2005-02-03,2005-01-25,Shipped,181,1612,5,S32_1268,1980�s GM Manhattan Express,Trucks and Buses,82.83,1,82.83,2
10371,9,2005-01-23,2005-02-03,2005-01-25,Shipped,181,1612,5,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,44.37,2,88.74,2
10371,10,2005-01-23,2005-02-03,2005-01-25,Shipped,181,1612,5,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,53.44,11,587.84,2
10371,11,2005-01-23,2005-02-03,2005-01-25,Shipped,181,1612,5,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,97.23,10,972.30,2
10371,12,2005-01-23,2005-02-03,2005-01-25,Shipped,181,1612,5,S700_2824,1982 Camaro Z28,Classic Cars,83.95,3,251.85,2
10372,1,2005-01-26,2005-02-05,2005-01-28,Shipped,186,1619,6,S12_3148,1969 Corvair Monza,Classic Cars,146.55,4,586.20,2
10372,2,2005-01-26,2005-02-05,2005-01-28,Shipped,186,1619,6,S12_3891,1969 Ford Falcon,Classic Cars,140.15,1,140.15,2
10372,3,2005-01-26,2005-02-05,2005-01-28,Shipped,186,1619,6,S18_3140,1903 Ford Model A,Vintage Cars,131.13,3,393.39,2
10372,4,2005-01-26,2005-02-05,2005-01-28,Shipped,186,1619,6,S18_3259,Collectable Wooden Train,Trains,91.76,5,458.80,2
10372,5,2005-01-26,2005-02-05,2005-01-28,Shipped,186,1619,6,S18_4027,1970 Triumph Spitfire,Classic Cars,119.20,6,715.20,2
10372,6,2005-01-26,2005-02-05,2005-01-28,Shipped,186,1619,6,S18_4522,1904 Buick Runabout,Vintage Cars,78.99,7,552.93,2
10372,7,2005-01-26,2005-02-05,2005-01-28,Shipped,186,1619,6,S24_2011,18th century schooner,Ships,102.00,8,816.00,2
10372,8,2005-01-26,2005-02-05,2005-01-28,Shipped,186,1619,6,S50_1514,1962 City of Detroit Streetcar,Trains,56.82,9,511.38,2
10372,9,2005-01-26,2005-02-05,2005-01-28,Shipped,186,1619,6,S700_1938,The Mayflower,Ships,74.48,2,148.96,2
10373,1,2005-01-31,2005-02-08,2005-02-06,Shipped,187,1621,7,S10_4757,1972 Alfa Romeo GTA,Classic Cars,118.32,3,354.96,6
10373,2,2005-01-31,2005-02-08,2005-02-06,Shipped,187,1621,7,S18_1662,1980s Black Hawk Helicopter,Planes,143.50,4,574.00,6
10373,3,2005-01-31,2005-02-08,2005-02-06,Shipped,187,1621,7,S18_3029,1999 Yamaha Speed Boat,Ships,75.70,5,378.50,6
10373,4,2005-01-31,2005-02-08,2005-02-06,Shipped,187,1621,7,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,99.52,6,597.12,6
10373,5,2005-01-31,2005-02-08,2005-02-06,Shipped,187,1621,7,S24_2841,1900s Vintage Bi-Plane,Planes,58.92,7,412.44,6
10373,6,2005-01-31,2005-02-08,2005-02-06,Shipped,187,1621,7,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,82.31,12,987.72,6
10373,7,2005-01-31,2005-02-08,2005-02-06,Shipped,187,1621,7,S24_3420,1937 Horch 930V Limousine,Vintage Cars,53.92,11,593.12,6
10373,8,2005-01-31,2005-02-08,2005-02-06,Shipped,187,1621,7,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,83.86,10,838.60,6
10373,9,2005-01-31,2005-02-08,2005-02-06,Shipped,187,1621,7,S24_3949,Corsair F4U ( Bird Cage),Planes,62.10,13,807.30,6
10373,10,2005-01-31,2005-02-08,2005-02-06,Shipped,187,1621,7,S700_1138,The Schooner Bluenose,Ships,58.00,14,812.00,6
10373,11,2005-01-31,2005-02-08,2005-02-06,Shipped,187,1621,7,S700_2047,HMS Bounty,Ships,76.94,15,1154.10,6
10373,12,2005-01-31,2005-02-08,2005-02-06,Shipped,187,1621,7,S700_2610,The USS Constitution Ship,Ships,69.39,16,1110.24,6
10373,13,2005-01-31,2005-02-08,2005-02-06,Shipped,187,1621,7,S700_3505,The Titanic,Ships,94.16,2,188.32,6
10373,14,2005-01-31,2005-02-08,2005-02-06,Shipped,187,1621,7,S700_3962,The Queen Mary,Ships,83.42,8,667.36,6
10373,15,2005-01-31,2005-02-08,2005-02-06,Shipped,187,1621,7,S700_4002,American Airlines: MD-11S,Planes,68.11,17,1157.87,6
10373,16,2005-01-31,2005-02-08,2005-02-06,Shipped,187,1621,7,S72_1253,Boeing X-32A JSF,Planes,44.20,9,397.80,6
10373,17,2005-01-31,2005-02-08,2005-02-06,Shipped,187,1621,7,S72_3212,Pont Yacht,Ships,48.05,1,48.05,6
10374,1,2005-02-02,2005-02-09,2005-02-03,Shipped,189,1625,1,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,115.37,5,576.85,1
10374,2,2005-02-02,2005-02-09,2005-02-03,Shipped,189,1625,1,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,158.80,1,158.80,1
10374,3,2005-02-02,2005-02-09,2005-02-03,Shipped,189,1625,1,S18_2581,P-51-D Mustang,Planes,75.19,2,150.38,1
10374,4,2005-02-02,2005-02-09,2005-02-03,Shipped,189,1625,1,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,48.46,4,193.84,1
10374,5,2005-02-02,2005-02-09,2005-02-03,Shipped,189,1625,1,S24_1578,1997 BMW R 1100 S,Motorcycles,112.70,6,676.20,1
10374,6,2005-02-02,2005-02-09,2005-02-03,Shipped,189,1625,1,S24_1785,1928 British Royal Navy Airplane,Planes,107.23,3,321.69,1
10375,1,2005-02-03,2005-02-10,2005-02-06,Shipped,198,1702,2,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,76.56,12,918.72,3
10375,2,2005-02-03,2005-02-10,2005-02-06,Shipped,198,1702,2,S12_1099,1968 Ford Mustang,Classic Cars,184.84,7,1293.88,3
10375,3,2005-02-03,2005-02-10,2005-02-06,Shipped,198,1702,2,S12_2823,2002 Suzuki XREO,Motorcycles,150.62,13,1958.06,3
10375,4,2005-02-03,2005-02-10,2005-02-06,Shipped,198,1702,2,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,67.03,9,603.27,3
10375,5,2005-02-03,2005-02-10,2005-02-06,Shipped,198,1702,2,S24_2360,1982 Ducati 900 Monster,Motorcycles,60.26,14,843.64,3
10375,6,2005-02-03,2005-02-10,2005-02-06,Shipped,198,1702,2,S24_4278,1900s Vintage Tri-Plane,Planes,60.13,2,120.26,3
10375,7,2005-02-03,2005-02-10,2005-02-06,Shipped,198,1702,2,S32_1374,1997 BMW F650 ST,Motorcycles,87.90,3,263.70,3
10375,8,2005-02-03,2005-02-10,2005-02-06,Shipped,198,1702,2,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,59.85,4,239.40,3
10375,9,2005-02-03,2005-02-10,2005-02-06,Shipped,198,1702,2,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,96.95,15,1454.25,3
10375,10,2005-02-03,2005-02-10,2005-02-06,Shipped,198,1702,2,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,36.22,5,181.10,3
10375,11,2005-02-03,2005-02-10,2005-02-06,Shipped,198,1702,2,S50_4713,2002 Yamaha YZR M1,Motorcycles,69.16,8,553.28,3
10375,12,2005-02-03,2005-02-10,2005-02-06,Shipped,198,1702,2,S700_1691,American Airlines: B767-300,Planes,86.77,6,520.62,3
10375,13,2005-02-03,2005-02-10,2005-02-06,Shipped,198,1702,2,S700_2466,America West Airlines B757-200,Planes,94.73,1,94.73,3
10375,14,2005-02-03,2005-02-10,2005-02-06,Shipped,198,1702,2,S700_2834,ATA: B757-300,Planes,98.48,10,984.80,3
10375,15,2005-02-03,2005-02-10,2005-02-06,Shipped,198,1702,2,S700_3167,F/A 18 Hornet 1/72,Planes,69.60,11,765.60,3
10376,1,2005-02-08,2005-02-18,2005-02-13,Shipped,201,1002,1,S12_3380,1968 Dodge Charger,Classic Cars,98.65,1,98.65,5
10377,1,2005-02-09,2005-02-21,2005-02-12,Shipped,202,1056,2,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,65.44,5,327.20,3
10377,2,2005-02-09,2005-02-21,2005-02-12,Shipped,202,1056,2,S12_4675,1969 Dodge Charger,Classic Cars,112.86,1,112.86,3
10377,3,2005-02-09,2005-02-21,2005-02-12,Shipped,202,1056,2,S18_1129,1993 Mazda RX-7,Classic Cars,124.56,2,249.12,3
10377,4,2005-02-09,2005-02-21,2005-02-12,Shipped,202,1056,2,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,61.60,4,246.40,3
10377,5,2005-02-09,2005-02-21,2005-02-12,Shipped,202,1056,2,S18_1984,1995 Honda Civic,Classic Cars,125.18,6,751.08,3
10377,6,2005-02-09,2005-02-21,2005-02-12,Shipped,202,1056,2,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,143.94,3,431.82,3
10378,1,2005-02-10,2005-02-18,2005-02-11,Shipped,204,1076,3,S18_1589,1965 Aston Martin DB5,Classic Cars,121.95,5,609.75,1
